	Cell0	Cell1	Cell2	Cell3	Cell4	Cell5	Cell6	Cell7	Cell8	Cell9	Cell10	Cell11	Cell12	Cell13	Cell14	Cell15	Cell16	Cell17	Cell18	Cell19	Cell20	Cell21	Cell22	Cell23	Cell24	Cell25	Cell26	Cell27	Cell28	Cell29	Cell30	Cell31	Cell32	Cell33	Cell34	Cell35	Cell36	Cell37	Cell38	Cell39	Cell40	Cell41	Cell42	Cell43	Cell44	Cell45	Cell46	Cell47	Cell48	Cell49	Cell50	Cell51	Cell52	Cell53	Cell54	Cell55	Cell56	Cell57	Cell58	Cell59	Cell60	Cell61	Cell62	Cell63	Cell64	Cell65	Cell66	Cell67	Cell68	Cell69	Cell70	Cell71	Cell72	Cell73	Cell74	Cell75	Cell76	Cell77	Cell78	Cell79	Cell80	Cell81	Cell82	Cell83	Cell84	Cell85	Cell86	Cell87	Cell88	Cell89	Cell90	Cell91	Cell92	Cell93	Cell94	Cell95	Cell96	Cell97	Cell98	Cell99
Gene53	291.28077007971956	245.74146003444795	189.0804586461743	421.7545674180276	559.0005537020983	327.75323626673185	557.4822996960858	377.8005745420176	180.756830800218	572.7358990026825	449.5845379313125	296.85199515105865	584.2848342940434	412.5818036182348	477.9956328121347	234.94660840681775	434.60035469931563	503.9285648202915	270.45294290166714	460.2160915362417	492.4923473908788	431.6275358006778	396.53826662964343	482.569833671648	591.8524827924291	175.6683769700441	518.8164172252523	400.6289006460396	431.16113776225853	417.4237978904535	300.36201407294686	205.4818171940617	331.74584981460004	380.3832775477959	459.22505413367514	252.57368205758877	298.8322664512172	454.4092916446144	465.0338989034407	551.8601998830321	437.60750817787755	529.5636088832567	362.7355235171495	592.5330009135072	521.3479094652489	324.31107194892144	489.357722866338	357.017715025169	386.6143292576284	307.9798845840707	487.5114221463092	336.7447842047407	474.99019271425243	450.34733333786875	419.1008018017811	540.3668229427791	231.43780062390428	424.331475531148	151.00779312465784	482.79603006021125	395.94940976207994	322.18385503885025	307.73652557049076	471.2173359624494	499.8617698166633	577.8933283358479	407.89233940778865	232.5390055225543	363.9477141881475	370.9843765800513	401.98541938046	486.80599133693516	279.82200361124546	585.9937808882239	557.8445129835117	234.1122584031592	318.49051761012845	506.8991253893427	414.0206434928155	139.326081917941	386.86029871745114	324.9217233413877	321.27497005861744	487.84124273708375	450.33822582972255	342.4968744637799	238.6475993649516	503.6788732246354	435.4457322594622	207.99537637740318	420.6972675504817	279.646107561183	388.23063324144783	533.2834256860735	538.9710915224765	306.8451850400781	235.68690067850207	571.3216580252474	493.6739311592369	536.6604423868878
Gene54	345.6171595354587	290.50276520070054	268.4454975283162	403.36087740084383	476.5361725925235	343.86826409319264	546.6072877504336	434.8964791369957	236.28111118553045	469.7565436153747	533.8008825104505	358.32899361757654	505.8179258747954	477.0146452018506	451.18813419199813	256.4163689963454	434.8830435480767	538.8492539619456	141.9004295268304	486.8479159183539	544.564457333922	384.6401531997301	413.9443142133779	373.2859347257232	508.9494574643323	237.1741123534574	451.83197054489443	411.7542152610624	482.9275151037361	474.6400328376004	314.17225354124866	299.020544747618	224.63970959024584	359.9845585606316	420.2979183726884	188.03167484438973	368.3741238823503	428.18258637847833	496.3663183797844	555.7678875069248	573.8331139137914	512.8901241762239	369.0562168589779	498.33506211895826	469.419946905496	334.9050411104832	586.0845059908614	287.6777715787752	298.5967965022461	230.76428459448562	562.9598290421845	190.83515037143712	465.51062763941064	304.5506535426721	487.24432167770425	634.6232214205355	232.80305050502423	361.80154887111763	172.9341583200346	397.9388759327797	379.9054487306941	241.64103684929995	354.28082649041676	506.8330140549914	538.5220885810345	570.7155872379001	320.3347200730769	202.06162753293023	354.11520246354524	433.17836664285005	389.77219889587286	454.7655270751847	270.78625967090466	471.45120557500707	498.64951601250067	212.19939080044298	215.73854504147573	469.41748823467714	333.4347545018784	220.05510825862595	320.89708515494925	268.9092106210404	306.57739919761525	398.1455046724395	482.3183584388694	378.3612920897287	156.99378125518587	475.1952037020977	376.57405144093894	334.1976394217834	453.55763207797384	358.2358754050502	420.80914593184946	530.2415425298127	555.6942885507623	407.6730777548414	325.2772420768688	544.7153014869033	591.8921578544965	541.1269831812002
Gene55	284.86699147683817	318.92770471379833	179.29098316194109	334.46627703062103	460.0920942557065	395.6225259027263	495.11593383158123	329.3804155094303	297.58631839169016	504.67983230311467	533.3133874722166	354.41663617613756	479.4576222490959	413.14494033657286	491.77856819723286	343.26054563380956	364.16110663236634	505.8923605295125	237.4201547016353	525.174384587096	530.6207311146034	459.58247224560716	396.1911246776574	489.2717758001593	466.00585523636437	293.56577553677454	559.7662843929014	422.37402675074725	503.82275517909795	453.22657499168275	230.0576113950393	293.7903716217314	273.09872948567664	403.5862619960033	406.0195975232905	181.97890241367045	325.5597617213506	360.6391077573865	448.003717858786	614.7289675804109	546.7074115351054	564.7600848653901	397.9483978488746	470.51590868227777	489.3754724431429	344.66843415430895	585.1637055755202	303.27070323810347	291.1132070075813	272.8533518046291	564.119325009333	287.6332498159302	508.7537568996196	322.5117256032743	365.1171024831136	590.3954197115172	365.15879948864426	446.5546211402205	260.44659040382726	501.8830200976995	388.39908376703215	248.45722771734884	347.3843606360431	436.15525095006984	606.72302974148	487.57035236204615	295.37403054148706	268.8218148641369	426.39513911851816	434.30538107811236	413.1676931771563	529.5972650145065	330.9681308114573	551.8495875457536	473.4161918520512	281.8354175522681	226.1006238460014	463.7144256120304	299.74149417294876	181.9058292374262	262.38926418479326	263.3008846311768	326.6256837582321	473.7669988213705	469.6854073620372	260.2627985418345	266.25559973421923	407.51452027009316	415.65946521871587	205.55971850156183	398.5917388903071	319.80580183996926	472.62384898126993	558.1520316224877	466.4109729371074	300.2393712552761	287.9072551542189	442.3064432030196	511.5883229842867	575.1159155011962
Gene56	272.6746675538973	274.4065235420134	285.78382450981445	466.8367392880789	432.48829479102557	317.66143974685303	511.3932201371479	358.44599339856865	290.6714042656968	583.2800051372067	471.5170382730019	350.1082307068229	500.266361218969	489.45704761213733	487.62637008010716	248.74220597181196	372.0877346670828	458.34048160641254	171.63476278583983	516.8479208659738	527.9681373776824	427.84039645498626	474.5645734155579	456.8303641804667	497.1542701041043	316.8819941224176	453.91720672526264	363.9277440718642	496.00260275607934	343.12163889709234	284.24267604466183	224.19275759173777	303.9639076109082	380.44876823757204	436.3019821089299	191.98771931797583	261.6542244648118	374.78247717431873	410.87698369157414	630.1282047559721	531.138382898923	575.0346387467207	399.5956203824781	488.8340882740809	434.2838143037516	377.40096374307495	539.0105257609617	290.369929840837	311.7026362072812	345.9000416445104	447.9591228849672	320.46764615030224	461.2877257398885	448.40628088252	444.0977503322322	527.624167530702	249.53380639432416	437.16378081712196	226.5957601415557	464.2867152209046	399.52955220555447	259.37970095084887	286.20125945223003	522.5170681851508	569.1303021692815	561.7830131046389	341.7998946582332	173.56417529288495	422.44843999369357	360.05762469535784	456.5274351051464	433.31656853404536	385.53042722824256	612.0756658335952	565.662427486753	342.14614081953533	231.0874295742509	529.7256547864902	352.3583086003515	219.22278389889175	401.08296302462065	288.96706072412053	259.1560068426193	535.4760158714286	430.794093023614	324.1374078721782	168.54236958752466	514.524756784833	407.44517656499426	215.26087630131906	456.33918382263073	251.56191117311664	399.2866537736994	488.51784998321244	521.9852671929087	375.58523473853717	207.02173393783272	494.53055086784207	492.3562016423279	569.4291840879558
Gene57	386.4531617186063	334.9177079019334	153.94665307404054	405.71723640287166	557.0845245361485	417.24257966428826	582.798788066428	355.6597075996024	288.44821800442395	593.4131978188216	515.9770352548844	369.1189375204451	518.0507874051277	539.4703449727647	399.6235298598221	203.0186754357584	393.2740409084638	454.65264946434	133.065642425262	479.7933124841253	504.3669892089996	375.4838096970533	441.24185525247265	418.06556123097846	537.1763949509929	177.86722696995236	532.9553164865614	338.58893242183404	508.0606470253526	448.62390798545687	202.27297840977843	207.51095362647345	320.0936745714953	399.43335524705583	482.6395971796851	172.34347866262488	343.6262372821164	354.7179007751437	475.13594177802025	527.5631928321237	477.92261602620863	548.4707329738621	316.10422029715716	523.8460332436805	461.0214116260929	287.31528920381544	565.9369533051893	388.1205364338778	397.57504621164554	255.6297830621385	446.2713168166032	261.1537139366217	440.52865080300757	347.7868041171465	364.69210994975884	541.3276840660686	331.90720786522894	375.06196382615127	255.81930361136	495.20840820508073	502.1961527235596	194.42030228956457	256.00972263654256	547.1466685161337	590.5143647423224	592.7378395087886	398.75397040765677	186.48184131545256	348.2949937761853	492.35868136667267	463.01183324612066	513.2849832906878	277.6811674542125	505.1279079245815	556.2700329025313	234.08696045124302	216.43665222520798	416.77278286557294	399.11685648856576	221.65363313097393	387.72223085102326	379.5194471907255	360.6826978471714	485.0980318919894	523.5888576535996	360.5998883015629	141.43852478021634	426.8856523487483	332.14208486601945	333.12867049045497	508.9713597540425	276.93809149735347	339.7764331125192	538.6728913244378	472.8066810401232	366.18190429764417	193.24654098182896	500.23841900271674	576.0873490044803	576.2620496875209
Gene58	308.11047277637783	279.71819330447363	175.0799568753671	421.931529653855	496.48354905855234	378.7812989507362	502.9416747006207	397.83861559966925	212.6780553779405	499.80019469167485	494.22706638186145	402.47539344063733	528.5633651065323	478.7419449932432	495.26870640473476	218.34362074150985	391.9249841495005	536.5738120676807	197.28313379828023	391.3903509485537	566.734107314847	471.7734271663735	451.1837781804845	402.9045359726369	495.545984904313	299.08617376917493	487.5332924477469	423.687654617098	471.4388624933921	417.52303390009104	230.49260642843484	177.4179190481911	221.31959529492696	374.435249401255	464.63612377613504	143.40473056694205	396.58794455207544	400.14331939082194	481.3029816976827	613.4704236164114	518.4486654094723	493.6683361295174	304.3932881575717	489.2179999731605	445.21776703485807	331.57150115749965	490.5884586484297	350.03285844839394	402.3823233339082	254.22090798337084	551.6387300565041	197.1868863617614	527.1205964366598	346.5720102572998	416.94706256656707	505.75878901710894	252.3326433251178	410.32266819321944	219.78546085447385	402.63701679514816	437.320045100251	186.74511180235496	348.21360066058367	516.1044324285945	563.919378801638	525.3085051451669	379.424273548529	307.96200098116276	395.27648833923024	494.15106921327947	481.14866885462936	453.88717544396275	340.70560492128135	501.52904995625846	541.1780785033496	349.28887898648634	197.87453297019508	539.0701552003482	379.0389487606608	158.18995137241308	394.3997299746697	316.9251989534602	247.02414620080572	403.2698077515469	558.5790642630595	287.4008184214397	134.44050224808342	473.4636204463317	342.64569540840745	278.8136438382713	418.93162714989603	239.4458116890838	364.8392590364547	522.9392379010857	593.6243086325351	364.12735095045167	268.12391822083134	583.6288412627791	562.0855376532857	510.9769132573131
Gene59	316.26627910503424	314.5720657468812	219.36209456322047	400.3482218504383	495.7672164324278	375.22656163737645	482.5618511029794	379.44911427003694	190.3951885612727	490.11525092173997	454.0770710794305	314.55397887789843	478.20166119023776	517.7967175559718	443.4574716386651	205.0663488197067	349.00689703297684	514.4896811123007	205.8680327856328	526.3481113823243	560.99046026795	410.9895173325739	378.2473904597448	367.5855986403401	546.2917712863759	237.27302305819097	495.74396053184574	352.6029985877615	474.367267006966	352.459430602005	281.10908085756586	199.7937234962513	248.16322088674315	294.7400968330167	454.1365145169607	215.22450455065078	347.0566393367378	424.0657042153191	522.3378611314573	518.4349176382264	534.3055654498909	498.0441228562291	270.79714916518	563.7224229534434	442.0078322597873	400.11677180363205	522.2694208969316	304.2516083290754	417.36057516728204	252.40371134436194	502.72822390987653	199.98652318008322	421.929728630378	405.59812699738154	480.00208128324596	605.2401799381391	259.68202284282205	412.1625632110407	214.56794033969757	453.4118954098384	437.46082975905125	233.3888436855034	320.9037897934091	454.68849352345757	616.906235879491	540.6882167605901	325.1561039303382	235.76984011053483	342.64860414687723	427.0601418675053	528.6622904956874	443.5959759202116	289.5253717180144	492.9244360330746	487.1464054724905	248.55087333874533	253.15260470344492	531.5961690908672	368.30026973558677	150.81476873119982	257.1781815208314	328.78619070603025	280.9077449045917	447.6248425192024	564.1464842747885	264.98123675351076	235.53316257272687	456.634974313087	313.3151257638476	323.82685049675905	480.7009417966706	224.58257604508947	462.79070191326315	608.4855730821531	572.3025110709448	324.87268487784115	293.7978245924157	585.7478911387248	543.8535613431413	458.612327911825
Gene60	288.5833714396625	275.77128625512705	222.76932709362973	370.0617612920596	449.9233704648124	317.11345761172765	485.532145611068	367.5807413560193	277.22762750739605	474.9073634919736	419.0928463761457	407.6701147142043	554.6803703589989	482.60994884936565	500.26440948835943	210.74591353566518	332.7489545816427	560.1135843881814	141.70434129935194	487.0952933015576	520.7882213292226	431.9447770234561	362.6904598545966	492.4826539037344	466.8325495139738	270.2627735506666	482.7762237007111	431.31938949164146	437.8765264948159	435.41058939701395	213.34543084339973	215.7116687642794	283.45233904759783	316.89015401021487	413.91372633511213	274.7887231006217	284.37401867510283	413.39489724119335	487.68510424039397	536.7808026680002	539.5575753822192	564.6689624883386	272.4593306594438	490.2646610863661	420.581747489893	312.78176303244703	575.712654609895	391.1018138705	336.6761177201093	263.03458427363375	540.9167412402853	320.12225390565607	415.6825205014868	399.52837964397736	349.1738126085033	509.8106742194509	359.6352652156966	321.9302251165666	279.68716081284754	523.5809579173864	378.98664340984067	334.2819897933286	254.8234123500259	575.6996477450444	582.3184548222423	618.4253515065284	395.13556165555616	280.51216054788335	392.4768747007587	440.90658472545283	486.7535854222796	472.50469006100633	391.689979408138	476.92165221054876	487.556296615782	335.7209702292429	278.2959821363032	435.68582526708514	420.8949430779142	140.83065966619156	269.85005662574855	377.7965972684798	274.9889075578452	538.0057175763669	577.764785752391	313.50740114576	224.77737666551008	478.3949571878076	394.901600020404	350.35936395820374	482.6907165744915	370.79684262137937	393.6464489608159	520.5669587433922	531.0405988999058	341.95681407975826	302.8104142827592	500.0709057855781	502.72188790452475	537.1621617781944
Gene61	387.87847167910263	231.86957753890937	279.0766661852884	342.95944151291013	535.4331084937284	342.8433077708656	624.0836991939271	388.93542817346344	242.9023969793657	477.7741264035183	494.0214332847747	326.6225796722073	566.3353752417057	411.9673489928772	476.5678295623298	302.7013717902086	434.86619836974324	502.9999606769795	162.85351384335587	404.2929186304324	480.5936648541135	467.89320034217593	473.93240273156886	471.4268048815632	483.2422896506813	198.94409333866477	488.10317000665816	321.51254833816563	446.22839617333955	430.80760901214603	223.67534517339334	241.92475160552848	291.237319471488	338.36556762412704	501.4145212530099	204.65233268469328	386.69830634167494	415.56812392005276	472.2602390160107	575.8393930980808	492.51509848850617	490.64181593725834	364.22075344581947	604.0126061841681	414.21540786865984	320.2576117308895	529.2718471664062	318.52904544703046	390.91932129979114	341.8148201818736	512.2772612794442	270.9019604666294	465.0094565875262	426.93721966872016	468.50574896398604	565.5224137323632	280.2295849683592	410.5510814047335	216.35346678485354	429.14209233850187	460.30297355400364	325.9853699547451	316.58971188344754	491.9728727058331	512.0770650352202	558.6338301540231	354.4702179384898	215.74779478394294	326.65950137729124	491.82961006018024	392.4681275113469	474.0302956231158	326.80398066449345	596.7352235762206	455.48521821710705	293.5534208452572	322.86328043631585	527.8294288442197	404.9695851631672	185.0935777418978	390.7982704506983	276.07832856324853	296.0219582867379	418.0440280770787	486.3879399509285	388.18913314338215	125.44523107609051	404.93604746606513	323.5084325419118	284.6004764484816	517.2649307065169	271.16543141746604	366.2316793799768	522.6735703462907	598.8972618705575	353.57575713342084	183.0057728205306	561.4768463870057	473.33216135169437	518.07590721869
Gene62	400.0926442474765	244.27536964351012	235.62747938262237	359.1420201470055	553.5151133544479	436.5717409497352	597.2952583872827	348.61882607503503	170.03773390916297	496.4128888520262	463.1764776153168	334.99373484554553	514.5890036662047	475.528436176584	437.6339591192796	330.2416728522852	461.9023768598553	565.4998967078143	225.42496703999646	531.576126082198	572.7895921408173	369.38766803081046	459.483663025574	382.96577990412055	591.2471734843368	305.87280030368504	504.93415207238326	300.6527856061064	460.100378472506	412.5548150703771	266.8754745139745	156.6104548190404	285.47879558543457	353.38280112526184	544.6628153402407	219.92206883558862	267.41755204830434	386.59119639075567	536.5957868370459	598.2023312069998	504.4984065119877	610.834205848313	417.1502606645106	490.92000979049027	482.39289528843597	312.8884990199083	544.2552635039987	335.3181641898741	323.32688409495904	240.37814915699818	438.5427747828992	279.82209463681454	530.8801361654184	355.6947735454973	372.4513682443412	622.1077282284193	374.94586536448514	376.42462617116655	278.8274228602717	403.264202730983	387.8699775255501	313.49264742706237	250.0335143809648	502.7240806217161	606.2321606940386	578.8091100663471	297.0609610514507	284.5388623467239	314.1025017130383	453.0437819743631	469.70933143027435	512.7715229222295	399.2757542816613	607.1127803189281	498.1599659289683	241.1783163932679	230.6194452456215	478.6207120659168	339.7754826104104	216.83294318591788	324.64173889146304	376.4716977695135	338.8477322766981	470.4908894342522	486.9527727492274	341.5286177351111	243.95547626788544	453.4402143157549	446.62024197865594	254.0421381895915	499.7138802390497	263.2653135442434	470.6984721467485	627.064586693044	566.400830985512	307.4502665775796	193.19723287845449	516.2533433571446	461.34895945616785	574.6765711083403
Gene63	407.3973703905307	223.96146783028908	261.365487784704	450.1752623849351	501.7859551586512	323.0488670755301	510.3200252172216	363.70282843774896	190.73539956320724	565.9182637088119	439.8212690829666	338.9892814154777	542.4017893069855	417.09461138505844	405.99761356401024	263.80836055283487	456.7145827109613	545.3093408857086	269.62471531003337	419.6009914673458	583.6438706497574	475.3015549909816	410.43026995081317	467.15857504062456	471.2656181280902	315.57692724455615	532.2617255628813	418.95163991874205	410.06550593705487	441.09859041596076	273.6870212387182	193.69148604536252	265.4607980688676	321.6441415463356	470.4731505598708	267.6456571665748	291.005936071809	408.62018381529776	391.967171826905	560.6869759808211	471.9188481147474	589.2439547017893	335.2433881400388	562.3136302053761	426.061127987705	393.3136877504627	552.5558955971927	355.0039855249025	313.5432827618009	263.89911742131636	494.91223122595625	305.45285000071186	489.68918298712197	344.4257960948267	352.342232699383	597.902657269023	249.20491578522984	391.40831608265745	209.31978642726227	477.60547137706305	432.9728807371385	197.78455971121525	246.5564059029114	449.5513182227651	611.9550544847598	576.6307277083056	410.6972125883236	200.75926922234055	366.39470186226174	401.65852899372754	403.5400711706002	439.88769239285034	306.9763980298654	519.1517543465627	460.2427507397388	207.15258237256506	214.94561294068433	415.349201085649	382.2553032941323	267.5367381541372	357.2971326203794	350.8683013344951	267.9333039588303	526.4159474696627	526.4346459839107	348.6897277801517	201.42322246288177	414.34485537888094	403.69340014589125	217.04899362880218	394.2145297509588	366.9133961149733	334.09812358993145	490.1140030715829	532.9730388264031	427.84069229399995	232.31543949015935	543.5750564758671	564.7310779139835	534.9380064028034
Gene64	408.7308553017966	326.48594716332394	178.45720703155538	376.8439371648483	492.53623958937715	395.68092984795874	583.0465195739959	351.345719285465	307.3427783921481	504.1389203460063	444.97353076965516	421.84251822039494	502.4194274348506	532.6300705423615	400.05788527657364	272.792735512626	440.4405614710604	546.0208133131997	241.57422783443187	510.5686581870811	486.1332242388916	350.5409204452167	378.3080310933593	493.59487082212127	538.7658796013014	307.4445824831886	433.2875370066564	381.64634740178303	454.07054770235607	378.1794899567483	321.21169543469983	275.4107254854246	305.20574671508524	384.44317573324963	498.24371189366576	221.91051963866167	277.8492993482747	380.224383586524	435.5476235598476	563.3102936560516	527.1737969596245	589.0489209473661	361.1949760660046	593.4365971268962	419.81997270216516	412.40945694223524	577.6429345824542	322.02692676891076	384.74776886666217	258.53298039969025	543.1693498318984	228.73187241901667	438.53370298350586	447.8570212673013	355.54319901844025	622.0679366827638	261.1641433584572	428.9836372239547	151.26710767783996	474.48732068052766	487.1070252555735	244.04495033010548	379.7941541265511	532.1692080120552	611.9527832729316	576.5438420446726	351.98939689228024	212.08565957106217	351.07958958331113	387.3654207901289	404.3345665541922	445.15290036947243	327.1178073848296	528.3261554547494	492.03075992865126	226.31663876603182	240.82421034057154	398.94209855886277	350.9324083211387	137.33418881236244	283.47530169477625	319.16552553798164	381.18975477928956	437.5713096889322	438.8347334968593	366.8672650948887	243.3338632203725	498.89513047975237	387.40958632247623	269.7353608968403	488.7948285556123	234.15039370028688	426.7854699291705	520.783377910649	476.9366904456962	431.0167150312243	315.74478678385674	554.509219710894	590.5706993821908	523.9438249571197
Gene65	335.3903849288147	210.7493695910909	177.3263865042337	348.82387386745216	575.2910074484057	347.5359191592748	528.6833427485064	473.37154607843746	269.8080910905895	526.7203089237981	532.2177452478691	392.22674360906535	466.664243885464	525.7619786152472	390.69181243126224	230.29709960451862	378.06893381030983	539.9248639212049	255.42446255368992	437.81306416901623	484.3830550478847	440.85686498375725	382.4847157415141	429.11719951007336	575.543375300101	210.19892375036966	458.21735871612515	296.2439293048223	454.52756536934237	346.10269070601726	276.54573343738764	242.89132395110525	365.64261436552823	367.31288024357815	424.0561797285336	229.93663649939776	338.90603171281236	454.34441923772044	416.0588175373985	523.6033158106228	543.6139870740756	602.9180894433468	378.03221841048884	577.8456317235202	515.6323797215774	403.1984174518792	566.6638564405926	350.8260898798335	336.4383114167349	275.79025866618355	453.2216016683605	231.7392299596098	386.6325383324404	432.3385410595408	488.6123947618041	555.941686591817	242.97223746944408	453.6176610334172	188.71918720782554	482.4675113919542	447.18949802599246	214.3042926037447	322.25000423632923	452.6787599381439	556.5826210933103	528.6757372317295	297.40907999590337	218.44168211254316	306.7444481685779	376.5945524077355	523.0730022123319	511.1666060947623	405.2934678642374	534.5773640574466	531.8588661680724	284.89080930817727	316.3531816073324	441.74094169858427	403.96291529942073	238.24244928908269	255.1385237121485	309.6786540621573	288.98961787968767	473.65399898187826	480.4704550149985	246.7149695616743	134.31045896698032	420.2074288374658	408.02850756193664	302.9016207682469	500.40318959281535	330.3080085903453	333.97392532914387	601.200810474627	491.3244057535301	293.2016550820737	206.50889791515814	552.444276104034	504.6632275700298	510.1004636167915
Gene66	401.97251333426254	343.5084849074084	273.95793456505703	364.260231980369	490.756785403781	339.0647241057393	482.0249509158322	352.16607097658766	254.4673135334279	583.7615688886453	509.9177903096724	431.5993197851054	526.2314219840023	495.44594118983065	506.7727363202776	333.5516332107093	397.08869940790805	507.2913016678276	129.097634740567	494.3836984554263	604.2138340160312	431.51900136049846	463.32447287862465	358.00600349368403	590.8132527848724	207.84301677666303	444.66161857145863	438.0298724711759	376.2342752676304	463.14843342929055	285.85362045052455	251.45014206335537	248.12181977527004	258.00072352429487	498.1639527884855	211.60906779033797	370.21067755121095	440.65543127329215	403.53965342199297	550.3369608008035	451.5029770338378	563.1184281361321	327.447237297952	552.7127749903866	457.76632909988297	387.80543525527276	497.0444383065659	274.1431850290124	287.18148251115844	320.8325747258799	479.4762204059979	294.2716780419403	391.5966241954719	404.2298541610886	359.00495221352816	565.4476256428541	340.2679949814278	352.15378595396805	214.03989622651278	405.9593684183344	470.4019576280315	293.64477947836576	253.96754197885065	494.49821461891315	606.5496877560414	510.776984621667	390.58275466603374	281.07563508391206	402.77350537221344	436.37021546789214	469.36450480982535	471.07977336171496	265.59470385384157	470.1728833630686	447.86933447916573	322.6915361417557	207.20419039057828	498.1773241681791	366.63927685881794	223.76042297815286	270.0297315447508	288.0522399622949	332.72364537391536	533.6624613691595	576.789917067312	322.6248143685164	128.06562609109756	376.4609332424786	397.80660355847425	247.2609813056048	410.3891807668746	332.20392973416324	352.4375891088552	513.0911968847915	518.1261065773424	319.62861520472865	252.348402738959	551.9868399350926	521.964958166004	435.60022410685343
Gene67	303.4943086959553	298.09003850241595	274.08379364050893	404.16513779322963	503.54150025232036	443.01267946578275	567.2844741750475	331.48790293728405	199.536563215947	560.595100075908	451.4610185041154	422.0929738356885	477.4115214272395	514.9797289882356	438.65774794678305	291.6742580982551	405.4505037460101	459.10148594226473	162.2685814749392	432.13803390005955	496.0384969354486	466.21954306083944	463.4069416591492	404.4420439405553	504.888337405186	232.51616549435704	489.1079322519793	387.4765785691055	384.3841075263748	369.68985384068696	227.9354305247762	228.9533141200476	319.108378516265	281.42642081324493	446.7489100303347	167.47948207225198	339.26984724899785	408.8654575215231	453.85438251112083	583.6892221049874	502.5808408405757	565.9132938661133	311.17065056659794	458.9014139208604	447.6855741123425	391.5776306791978	494.22088922286014	405.0940496048379	323.4200920890212	349.25683960524134	479.5674031385499	280.8838307091203	467.811207613324	411.1779394700601	441.6326543264605	506.6725538239157	264.32597038321273	356.73573412821816	277.1511796493311	504.1921276351974	370.81649126268616	335.09209340270695	365.0398231572251	485.82465741112935	605.5128189328503	554.9276560880371	348.11643514795685	241.41629838248707	300.79670262976583	387.62462101609725	505.1352751691112	452.36418663636954	352.1548607703836	499.672460567342	582.7901206568636	240.49708887569483	203.24162313746547	511.0510354623024	348.5786869525937	209.3357125906383	377.9663348955412	351.8403826479288	340.4050703360467	418.45908787363265	444.76458386607726	260.8381277220494	126.20807951052335	441.61668147669553	371.4795563459855	307.78821141010326	513.1962332331782	352.9202954761838	364.2420540019514	590.4272295959503	455.3818081576922	425.418321351342	308.65000034258094	566.9202276023457	490.97148185608074	439.680788070618
Gene68	284.77820652211255	239.94589007581558	231.17575458463284	375.770944010709	430.10330544494593	347.3836412899055	610.4708550217665	414.2539590431074	211.1118611212277	550.9564366717043	514.0995901130042	426.0933043507398	472.49360655116203	441.7663839797347	436.5180792931135	300.7711686380762	445.6187028212482	479.45763300028574	242.36295725607616	508.3371609599633	625.9570842394801	417.92991069475306	451.27137881384385	441.7046407895965	570.963221229187	226.19817721967593	523.4766975538123	400.29230478944373	491.7845785388029	376.690546880428	341.74918297477876	254.06753126755717	286.1490275840239	277.91894420700675	530.8352542624517	260.07938551814726	319.8659523130114	428.983993223216	509.9672831019499	508.3364023267037	561.7422392459986	496.04094913882363	354.6717810869296	594.0355716287723	503.52367627628814	292.0372040477678	539.0200913254558	354.0841325956178	356.12909339239036	318.67098451450937	486.6710153807784	245.36776729858218	448.99029089075935	406.25567721370277	352.60331685803715	509.53006563173096	291.7283287595254	377.97190440307037	293.4308653621139	406.5665532461377	422.2616931503843	189.61814966837545	299.9069764235563	550.7483714375106	565.3027157601925	620.0181415685206	373.8190455417591	238.67420026773482	357.08928864396614	388.6453020716189	401.24973023102444	448.27144172231965	273.9735582476939	558.9210264226044	492.3806811931394	258.4159612434467	321.5230472258172	409.09781735128945	293.79967512832377	165.93217092722796	264.0020483082763	281.5641986306223	357.9196960540598	392.26697150146106	469.3430963914768	302.4073206059602	256.6309180321176	401.6220849100662	338.02169286027225	293.53372586973774	523.3203821886314	223.95574993290572	331.1499665342502	514.8209160577629	515.273689456776	333.5336436558243	285.5771977207316	540.368621829983	590.8910339625062	572.8782944339151
